mol_id,smile,energy
5325622,[O:3]=[C:1]([C:4]([C:6]([O:10][CH2:15][CH3:18])=[O:11])([CH2:8][C@@H:14]([2H])[CH:17]=[CH:13]1)[C@H:7]1[CH2:12][CH2:16][OH:19])[O:2][CH2:5][CH3:9],-920.9897824
5806098,Cl[C:7]1=[C:4]([CH:8]=[CH:12][CH:14]=[CH:11]1)[CH2:2][O:1][C:3]2=[CH:5][CH:9]=[C:13]([N:15](=[O:16])=[O:17])[CH:10]=[CH:6]2,-780.5670506
5806099,Cl[C:7]1=[C:4]([C:8]([F:13])=[CH:14][CH:18]=[CH:12]1)[CH2:2][O:1][C:3]2=[C:5]([C:10]3=[CH:16][CH:19]=[CH:21][CH:20]=[CH:17]3)[CH:9]=[CH:15][CH:11]=[CH:6]2,-906.2579666
5806100,[O:5]=[C:2]([C:6]1=[CH:10][CH:16]=[CH:23][CH:17]=[CH:11]1)[N:1]([C:4]2=[CH:8][C:14]([CH3:20])=[CH:21][C:15]([CH3:22])=[CH:9]2)[CH2:3][C:7]3=[C:12](Cl)[CH:18]=[CH:24][CH:19]=[CH:13]3,-979.0388653
5806101,[CH3:6][S:3]([N:1]([C:4]1=[CH:9][CH:13]=[CH:17][CH:14]=[CH:10]1)[CH2:2][C:5]2=[C:11](Cl)[CH:15]=[CH:18][CH:16]=[CH:12]2)(=[O:7])=[O:8],-755.9429078
5806102,[O:6]=[C:3]([C:7]1=[CH:12][CH:18]=[CH:22][CH:19]=[CH:13]1)[N:1]([C:4]2=[CH:8][CH:14]=[CH:20][CH:15]=[CH:9]2)[CH2:2][C:5]3=[C:10](Cl)[CH:16]=[CH:21][CH:17]=[CH:11]3,-900.4659983
5806104,Cl[C:4]1=[C:2]([CH:5]=[CH:9][C:12]([O:14][CH3:15])=[CH:8]1)[O:1][C:3]2=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]2,-651.3496966
5806105,Cl[C:4]1=[C:2]([CH:5]=[CH:9][C:12]([F:14])=[CH:8]1)[NH:1][C:3]2=[CH:6][CH:10]=[C:13]([CH3:15])[CH:11]=[CH:7]2,-655.5489971
5806106,Cl[C:5]1=[CH:9][CH:13]=[C:8]([C:12]([F:16])([F:17])[F:15])[CH:4]=[C:2]1[NH:1][C:3]2=[CH:6][CH:10]=[CH:14][CH:11]=[CH:7]2,-853.9570591
5806107,Cl[C:6]1=[C:3]([CH:7]=[CH:11][CH:15]=[CH:10]1)[NH:1][C:2]2=[CH:4][C:8]([CH3:12])=[CH:13][C:9]([CH3:14])=[CH:5]2,-595.6407738
5806108,Cl[C:6]1=[C:3]([CH:7]=[CH:12][CH:15]=[CH:11]1)[CH2:1][N:2]2[CH:5]=[CH:10][C:8]3=[CH:13][CH:16]=[CH:14][CH:9]=[C:4]23,-632.4787965
5806109,[CH3:10][C:5]1=[CH:11][C:8]2=[CH:14][CH:17]=[CH:15][CH:9]=[C:4]2[N:2]1[CH2:1][C:3]3=[C:6](Cl)[CH:12]=[CH:16][CH:13]=[CH:7]3,-671.7746903
5806110,[CH3:3][N:1]([C:4]1=[C:7](Cl)[CH:11]=[CH:15][CH:12]=[CH:8]1)[C:2]([C:6]2=[CH:9][CH:13]=[CH:14][O:10]2)=[O:5],-667.3972622
5806113,O=S(O[C:1]1=[C:2]([O:4][CH3:7])[CH:5]=[C:8]([C:9]([O:10][CH3:12])=[O:11])[CH:6]=[CH:3]1)(C(F)(F)F)=O,-874.796838
5806114,Cl[C:6]1=[C:3]([CH:7]=[CH:12][CH:15]=[CH:11]1)[NH:1][C:2]2=[C:4]([O:8][CH3:13])[CH:9]=[C:14]([C:16]([O:17][CH3:19])=[O:18])[CH:10]=[CH:5]2,-859.2341117
5806124,Br[C:5]1=[C:3]([CH:6]=[CH:10][CH:13]=[CH:9]1)[CH2:1][O:2][C:4]2=[CH:7][CH:11]=[C:14]([Cl:15])[CH:12]=[CH:8]2,-604.341705
5806125,Br[C:5]1=[C:3]([CH:6]=[CH:10][CH:13]=[CH:9]1)[CH2:1][O:2][C:4]2=[CH:7][CH:11]=[C:14]([C:15]#[N:16])[CH:12]=[CH:8]2,-682.1346308
5806126,Br[C:5]1=[C:3]([CH:6]=[CH:10][CH:13]=[CH:9]1)[CH2:1][O:2][C:4]2=[CH:7][CH:11]=[C:14]([O:15][CH3:16])[CH:12]=[CH:8]2,-704.4100694
5806127,I[C:5]1=[C:3]([CH:6]=[CH:10][CH:13]=[CH:9]1)[CH2:1][O:2][C:4]2=[CH:7][CH:11]=[C:14]([O:15][CH3:16])[CH:12]=[CH:8]2,-702.6283845
5806128,Br[C:6]1=[CH:10][CH:14]=[C:9]([O:13][CH3:16])[CH:5]=[C:3]1[CH2:1][O:2][C:4]2=[CH:7][CH:11]=[CH:15][CH:12]=[CH:8]2,-704.4134049
5806129,[O:5]=[S:2]([N:1]([C:4]1=[CH:9][CH:15]=[CH:21][CH:16]=[CH:10]1)[CH2:3][C:8]2=[C:13](Br)[CH:19]=[CH:23][CH:20]=[CH:14]2)([C:7]3=[CH:11][CH:17]=[C:22]([CH3:24])[CH:18]=[CH:12]3)=[O:6],-1000.593351
5806130,[O:3]=[C:1]([C:4]1=[CH:7][C:11]([N:15](=[O:18])=[O:19])=[CH:16][CH:12]=[C:8]1Br)[N:2]([C:6]2=[CH:9][CH:13]=[CH:17][CH:14]=[CH:10]2)[CH3:5],-873.9945473
5806131,Br[C:7]1=[C:4]([CH:8]=[CH:12][CH:14]=[CH:11]1)[CH2:2][CH2:1][C:3]2=[CH:5][CH:9]=[C:13]([C:15]([F:17])([F:18])[F:16])[CH:10]=[CH:6]2,-890.9889963
5806132,Br[C:4]1=[C:2]([CH:5]=[CH:9][CH:12]=[CH:8]1)[NH:1][C:3]2=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]2,-517.0623393
5806133,I[C:4]1=[C:2]([CH:5]=[CH:9][CH:12]=[CH:8]1)[NH:1][C:3]2=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]2,-529.055308
5806134,[CH3:6][S:3]([N:1]([C:4]1=[CH:9][CH:13]=[CH:17][CH:14]=[CH:10]1)[CH2:2][C:5]2=[C:11](Br)[C:15]([CH:19]=[CH:21][CH:22]=[CH:20]3)=[C:18]3[CH:16]=[CH:12]2)(=[O:7])=[O:8],-923.2434869
5806135,Br[C:5]1=[C:3]([CH:6]=[CH:10][CH:13]=[CH:9]1)[CH2:1][O:2][C:4]2=[CH:7][C:11]([CH3:14])=[CH:15][C:12]([CH3:16])=[CH:8]2,-668.5458997
5806136,[CH3:6][S:3]([N:1]([C:4]1=[CH:9][C:13]([CH3:17])=[CH:18][C:14]([CH3:19])=[CH:10]1)[CH2:2][C:5]2=[C:11](Br)[C:15]([CH:21]=[CH:23][CH:24]=[CH:22]3)=[C:20]3[CH:16]=[CH:12]2)(=[O:7])=[O:8],-1001.823493
5806137,Br[C:1]1=[C:3]([CH2:6][O:11][C:13]2=[CH:14][C:16]([O:18][CH3:21])=[CH:19][C:17]([O:20][CH3:22])=[CH:15]2)[CH:7]=[CH:8][C:4]3=[C:2]1[CH:5]=[CH:10][CH:12]=[CH:9]3,-958.5890671
5806138,Br[C:7]1=[C:4]([CH:8]=[CH:13][C:18]2=[C:12]1[CH:19]=[CH:24][CH:26]=[CH:23]2)[CH2:2][O:1][C:3]3=[CH:6][C:11]([CH:17]=[CH:22][CH:25]=[CH:21]4)=[C:16]4[CH:10]=[C:5]3[C:9]([O:14][CH3:20])=[O:15],-1110.933539
5806139,I[C:7]1=[C:4]([CH:8]=[CH:13][CH:17]=[CH:12]1)[CH:1]([O:3][CH2:6][O:11][CH3:16])[CH2:2][C:5]2=[CH:9][CH:14]=[CH:18][CH:15]=[CH:10]2,-769.2001393
5806140,[O:7]=[C:3]([C:6]([CH3:13])([CH3:14])[CH3:12])[N:1]([C:4]1=[CH:8][CH:15]=[CH:19][CH:16]=[CH:9]1)[CH2:2][C:5]2=[C:10](I)[CH:17]=[CH:20][CH:18]=[CH:11]2,-826.7274386
5806141,[CH3:3][N:1]([C:4]1=[C:7](I)[CH:11]=[CH:15][CH:12]=[CH:8]1)[C:2]([C:6]2=[CH:10][O:14][CH:13]=[CH:9]2)=[O:5],-667.4033144
5806142,[CH3:3][N:1]([C:4]1=[C:7](I)[CH:11]=[CH:15][CH:12]=[CH:8]1)[C:2]([C:6]2=[CH:9][CH:13]=[CH:14][S:10]2)=[O:5],-602.3686246
5806143,I[C:4]1=[C:2]([CH:5]=[CH:9][CH:12]=[CH:8]1)[O:1][C:3]2=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]2,-536.9055629
5806144,I[C:4]1=[C:2]([CH:5]=[CH:9][CH:12]=[CH:8]1)[CH2:1][C:3]2=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]2,-501.0221677
5806163,Cl[C:5]1=[C:3]([CH:6]=[CH:10][CH:13]=[CH:9]1)[CH2:1][O:2][C:4]2=[CH:7][CH:11]=[CH:14][CH:12]=[CH:8]2,-576.1859523
5806164,Br[C:5]1=[C:3]([CH:6]=[CH:10][CH:13]=[CH:9]1)[CH2:1][O:2][C:4]2=[CH:7][CH:11]=[CH:14][CH:12]=[CH:8]2,-589.9683124
5806165,I[C:5]1=[C:3]([CH:6]=[CH:10][CH:13]=[CH:9]1)[CH2:1][O:2][C:4]2=[CH:7][CH:11]=[CH:14][CH:12]=[CH:8]2,-588.1831961
5806175,Br[C:10]1=[CH:11][CH:13]=[C:15]([CH3:16])[CH:14]=[CH:12]1,-420.4586823
5806176,[O:3]=[C:1]([C:4]1=[CH:6][CH:8]=[C:10](Cl)[CH:9]=[CH:7]1)[O:2][CH3:5],-420.4586823
5806177,Cl[C:10]1=[CH:12][CH:15]=[CH:16][C:13]2=[C:11]1[CH:14]=[CH:18][CH:19]=[CH:17]2,-420.4586823
5806178,Br[C:10]1=[CH:12][CH:15]=[CH:16][C:13]2=[C:11]1[CH:14]=[CH:18][CH:19]=[CH:17]2,-398.1737941
5806180,Br[C:1]1=[C:2]2[CH:5]=[CH:9][CH:12]=[CH:8][C:4]2=[C:7]3[C:6]([CH:10]=[CH:13][CH:14]=[CH:11]3)=[CH:3]1,-420.4586823
5806181,Br[C:1]1=[C:3]2[CH:7]=[CH:12][CH:14]=[CH:11][C:6]2=[CH:8][C:4]3=[C:2]1[CH:5]=[CH:10][CH:13]=[CH:9]3,-958.3693439
5313370,[O:8]=[N:7]([C:10]1=[CH:11][C:13]([NH2:15])=[CH:16][CH:14]=[CH:12]1)=[O:9],-491.7649661
5313371,[O:8]=[N:7]([C:10]1=[CH:11][CH:13]=[C:15]([NH2:16])[CH:14]=[CH:12]1)=[O:9],-491.7698928
5313375,[CH3:2][S:1][C:3]1=[C:4]([NH2:6])[CH:7]=[CH:9][CH:8]=[CH:5]1,-336.7992814
5313376,[CH3:8][S:7][C:9]1=[CH:10][CH:12]=[C:14]([NH2:15])[CH:13]=[CH:11]1,-336.7949445
5313377,[N:2]#[C:1][C:3]1=[C:4]([NH2:6])[CH:7]=[CH:9][CH:8]=[CH:5]1,-612.8148274
5313378,[N:2]#[C:1][C:3]1=[CH:4][C:6]([NH2:8])=[CH:9][CH:7]=[CH:5]1,-612.8102909
5313379,[N:2]#[C:1][C:3]1=[CH:4][CH:6]=[C:8]([NH2:9])[CH:7]=[CH:5]1,-379.5535601
5313383,[NH2:7][C:8]1=[C:9]([OH:11])[CH:12]=[CH:14][CH:13]=[CH:10]1,-362.5590712
5313390,[CH3:2][S:1][C:3]1=[CH:4][CH:6]=[C:8]([NH2:9])[CH:7]=[CH:5]1,-646.2236393
5313396,[CH2:2]=[CH:1][C:3]1=[CH:4][CH:6]=[CH:8][CH:7]=[CH:5]1,-863.83134
5313397,[CH3:4][C:2]([NH:1][C:3]1=[CH:6][C:8]([NH2:10])=[CH:11][CH:9]=[CH:7]1)=[O:5],-804.6904058
5313401,[N:2]#[C:1][C:3]1=[CH:4][CH:6]=[C:8]([NH2:9])[CH:7]=[CH:5]1,-379.5535601
5838590,[O:1]=[N:2]1=[CH:4][CH:6]=[CH:7][CH:5]=[CH:3]1,-593.3776291
5838591,[O:1]=[N:2]1=[CH:4][CH:6]=[CH:7][CH:5]=[CH:3]1,-632.6661128
5838592,[CH3:2][O:1][C:3]1=[CH:4][C:6](Br)=[CH:8][CH:7]=[CH:5]1,-323.2150666
5838593,[O:1]=[N:2]1=[CH:4][CH:6]=[CH:7][CH:5]=[CH:3]1,-707.6082837
5838594,[O:1]=[N:2]1=[CH:4][CH:6]=[CH:7][CH:5]=[CH:3]1,-593.3773604
5838595,[O:1]=[N:2]1=[CH:4][CH:6]=[CH:7][CH:5]=[CH:3]1,-668.5359331
5838596,[O:1]=[N:2]1=[CH:4][CH:6]=[CH:7][CH:5]=[CH:3]1,-781.8104954
5838597,[O:1]=[N:2]1=[CH:4][CH:6]=[CH:7][CH:5]=[CH:3]1,-890.9811793
5838598,[CH3:2][O:1][C:3]([CH:4]=[CH:6]1)=[CH:5][CH:7]=[N:8]1=[O:9],-707.822482
5838599,[O:2]=[N:1]([C:4]([CH:5]=[CH:7]1)=[CH:6][CH:8]=[N:9]1=[O:10])=[O:3],-283.9406457
5838600,O=[N:1]1=[CH:3][CH:6]=[CH:9][CH:5]=[C:2]1[C:4]2=[CH:7][CH:10]=[C:12]([CH3:13])[CH:11]=[CH:8]2,-593.3776291
5838601,O=[N:1]1=[CH:3][CH:6]=[CH:9][CH:5]=[C:2]1[C:4]2=[CH:7][C:10]([O:12][CH3:14])=[CH:13][CH:11]=[CH:8]2,-668.5358999
5838602,O=[N:1]1=[CH:3][CH:6]=[C:7]([O:10][CH3:13])[CH:4]=[C:2]1[C:5]2=[CH:8][CH:11]=[C:14]([CH3:15])[CH:12]=[CH:9]2,-707.822482
5838603,O=[N:1]1=[CH:3][CH:6]=[CH:7][CH:4]=[C:2]1[C:5]2=[CH:8][CH:10]=[C:12]([C:13]([O:14][CH3:16])=[O:15])[CH:11]=[CH:9]2,-781.8104954
5226692,OB([C:1]1=[CH:3][CH:6]=[CH:7][C:4]2=[C:2]1[CH:5]=[CH:9][CH:10]=[CH:8]2)O,-695.0365183
5226697,OB([C:1]1=[CH:3][CH:6]=[CH:7][C:4]2=[C:2]1[CH:5]=[CH:9][CH:10]=[CH:8]2)O,-362.5201205
5226698,[CH3:2][CH:1]([C:4]1=[C:5]([NH2:7])[C:8]([CH:10]([CH3:13])[CH3:12])=[CH:11][CH:9]=[CH:6]1)[CH3:3],-323.2314071
5226700,O=S(C(F)(F)F)(O[C:1]1=[CH:2][CH:4]=[C:6]([O:7][CH3:8])[CH:5]=[CH:3]1)=O,-730.904309
5226703,OB([C:1]1=[CH:3][CH:6]=[CH:7][C:4]2=[C:2]1[CH:5]=[CH:9][CH:10]=[CH:8]2)O,-847.3341222
5226706,[CH3:2][O:1][C:3]1=[C:4](Cl)[CH:6]=[CH:8][CH:7]=[CH:5]1,-632.8923161
5226707,[CH3:7][C:8]1=[C:9](Cl)[CH:11]=[CH:13][CH:12]=[CH:10]1,-557.7361867
5226710,Cl[C:1]1=[CH:2][CH:4]=[C:6](Cl)[CH:5]=[CH:3]1,-693.8142575
5226711,[CH3:2][O:1][C:3]1=[C:4](B(O)O)[CH:6]=[CH:8][CH:7]=[CH:5]1,-616.6685522
5226712,OB([C:1]1=[CH:3][CH:6]=[CH:7][C:4]2=[C:2]1[CH:5]=[CH:9][CH:10]=[CH:8]2)O,-399.9594938
5226713,Br[C:1]1=[C:2]([CH3:4])[CH:5]=[C:8]([CH3:9])[CH:7]=[C:3]1[CH3:6],-636.3005283
5226714,[CH3:2][O:1][C:3]1=[C:4](B(O)O)[CH:6]=[CH:8][CH:7]=[CH:5]1,-730.9016651
5226721,[CH3:2][CH:1]([C:4]1=[C:5]([NH2:7])[C:8]([CH:10]([CH3:13])[CH3:12])=[CH:11][CH:9]=[CH:6]1)[CH3:3],-325.0173017
5226722,Cl[C:1]1=[C:2]([CH3:4])[CH:5]=[CH:8][CH:7]=[C:3]1[CH3:6],-636.0998978
5226727,[N:2]#[C:1][C:3]1=[CH:4][CH:6]=[C:8](Br)[CH:7]=[CH:5]1,-574.7478022
5226728,Br[C:7]1=[CH:8][CH:10]=[C:12]([C:13]2=[CH:14][CH:16]=[CH:18][CH:17]=[CH:15]2)[CH:11]=[CH:9]1,-475.5273
5226730,[CH3:8][CH2:6][CH2:4][CH2:2][NH:1][CH2:3][CH2:5][CH2:7][CH3:9],-640.9252237
5226732,[CH3:8][CH2:6][CH2:4][CH2:2][NH:1][CH2:3][CH2:5][CH2:7][CH3:9],-640.9223231
5226736,[CH3:2][CH:1]([C:4]1=[C:5]([NH2:7])[C:8]([CH:10]([CH3:13])[CH3:12])=[CH:11][CH:9]=[CH:6]1)[CH3:3],-793.2486464
5226737,[CH3:2][CH:1]([C:4]1=[C:5]([NH2:7])[C:8]([CH:10]([CH3:13])[CH3:12])=[CH:11][CH:9]=[CH:6]1)[CH3:3],-793.2486463
5226741,[CH3:1][C:2]1=[C:3](Cl)[CH:5]=[CH:7][CH:6]=[CH:4]1,-636.113809
5226742,Cl[C:1]1=[C:2]([CH3:4])[CH:5]=[CH:8][CH:7]=[C:3]1[CH3:6],-675.4004865
5226743,[CH3:2][CH:1]([C:4]1=[C:5]([NH2:7])[C:8]([CH:10]([CH3:13])[CH3:12])=[CH:11][CH:9]=[CH:6]1)[CH3:3],-793.2465197
5226744,Cl[C:7]1=[CH:9][CH:12]=[CH:13][C:10]2=[C:8]1[CH:11]=[CH:15][CH:16]=[CH:14]2,-287.581147
5226745,Cl[C:7]1=[CH:9][CH:12]=[CH:13][C:10]2=[C:8]1[CH:11]=[CH:15][CH:16]=[CH:14]2,-251.7083138
5226746,[CH3:2][NH:1][C:3]1=[CH:4][CH:6]=[CH:8][CH:7]=[CH:5]1,-711.0428041
5226747,[CH3:8][CH2:6][CH2:4][CH2:2][NH:1][CH2:3][CH2:5][CH2:7][CH3:9],-755.1530216
5226748,Cl[C:16]1=[CH:18][CH:21]=[CH:22][C:19]2=[C:17]1[CH:20]=[CH:24][CH:25]=[CH:23]2,-596.8011762
5226749,Br[C:1]1=[CH:2][C:4]([CH:7]=[CH:9][CH:10]=[CH:8]2)=[C:6]2[CH:5]=[CH:3]1,-636.1008902
5226750,Cl[C:1]1=[C:3]2[CH:7]=[CH:12][CH:14]=[CH:11][C:6]2=[CH:8][C:4]3=[C:2]1[CH:5]=[CH:10][CH:13]=[CH:9]3,-789.6102342
5779388,CC1(COB([C:1]2=[CH:2][CH:4]=[C:6]([CH2:7][C:8]#[N:9])[CH:5]=[CH:3]2)OC1)C,-551.9574001
5779389,CC1(COB([C:1]2=[CH:2][CH:4]=[C:6]([NH:7][C:8]([O:9][C:11]([CH3:13])([CH3:14])[CH3:12])=[O:10])[CH:5]=[CH:3]2)OC1)C,-821.4254966
5779393,[N:2]#[C:1][C:3]1=[CH:5][CH:7]=[CH:8][C:6](B2OCC(C)(C)CO2)=[CH:4]1,-512.6750388
5779395,[CH3:2][O:1][C:3]1=[C:4](B2OCC(C)(C)CO2)[CH:6]=[CH:8][CH:7]=[CH:5]1,-534.9572687
5779398,CC1(COB([C:1]2=[CH:3][CH:6]=[CH:7][C:4]3=[C:2]2[CH:5]=[CH:9][CH:10]=[CH:8]3)OC1)C,-574.0321975
5779400,CC1(COB([C:1]2=[CH:2][C:4]3=[CH:6][CH:8]=[CH:9][CH:7]=[C:5]3[O:3]2)OC1)C,-571.8190909
5898890,OC([C:1]1=[CH:3][CH:6]=[CH:5][N:2]1[CH3:4])=O,-711.0370557
5898904,[CH3:1][C:2]1=[CH:4][S:6][CH:5]=[CH:3]1,-244.6520116
6311558,OB([C:1]1=[C:2]([CH3:4])[CH:5]=[C:8]([O:9][CH3:10])[CH:7]=[C:3]1[CH3:6])O,-825.6925233
6311559,[CH3:1][C:2]1=[C:3]([C:6]([C:10]([CH3:13])=[CH:14]2)=[C:11]([CH3:15])[CH:16]=[N:18]2=O)[C:5]([CH3:8])=[CH:9][C:7]([O:12][CH3:17])=[CH:4]1,-825.6925235
6311565,[CH3:1][C:2]1=[C:3]([C:6]2=[C:11]([CH3:14])[CH:15]=[N:16][CH:13]=[C:10]2[CH3:12])[C:5]([CH3:8])=[CH:9][C:7](OS(C(F)(F)F)(=O)=O)=[CH:4]1,-1191.23176
6311572,[CH3:1][C:2]1=[C:3]([C:6]2=[C:11]([CH3:14])[CH:15]=[N:16][CH:13]=[C:10]2[CH3:12])[C:5]([CH3:8])=[CH:9][C:7](I)=[CH:4]1,-224.7884633
6311576,[CH2:2]=[CH:1][C:3]1=[CH:4][CH:6]=[C:8](I)[CH:7]=[CH:5]1,-532.9939743
6220777,Br[C:1]1=[C:2]([B:4]([NH:8]2)[NH:7][C:10]3=[CH:13][CH:16]=[CH:19][C:15]4=[C:12]3[C:11]2=[CH:14][CH:17]=[CH:18]4)[CH:5]=[CH:9][CH:6]=[CH:3]1,-1021.597334
6220778,Br[C:1]1=[CH:3][CH:5]=[CH:7][C:4]([B:6]([NH:9]2)[NH:8][C:10]3=[CH:13][CH:16]=[CH:19][C:15]4=[C:12]3[C:11]2=[CH:14][CH:17]=[CH:18]4)=[CH:2]1,-1021.596525
6220779,Br[C:1]1=[CH:2][CH:4]=[C:6]([B:7]([NH:9]2)[NH:8][C:10]3=[CH:13][CH:16]=[CH:19][C:15]4=[C:12]3[C:11]2=[CH:14][CH:17]=[CH:18]4)[CH:5]=[CH:3]1,-1021.59662
6220780,[CH3:2][O:1][C:3]1=[C:4]([B:6]([NH:10]2)[NH:9][C:12]3=[CH:15][CH:18]=[CH:21][C:17]4=[C:14]3[C:13]2=[CH:16][CH:19]=[CH:20]4)[CH:7]=[C:11](Br)[CH:8]=[CH:5]1,-1136.046442
6220781,[CH3:2][O:1][C:3]1=[C:4]([B:6]([NH:10]2)[NH:9][C:12]3=[CH:15][CH:18]=[CH:21][C:17]4=[C:14]3[C:13]2=[CH:16][CH:19]=[CH:20]4)[CH:7]=[C:11](Br)[CH:8]=[CH:5]1,-1136.044086
6220782,[CH3:2][O:1][C:3]1=[C:4]([B:6]([NH:10]2)[NH:9][C:12]3=[CH:15][CH:18]=[CH:21][C:17]4=[C:14]3[C:13]2=[CH:16][CH:19]=[CH:20]4)[CH:7]=[C:11](Br)[CH:8]=[CH:5]1,-1324.48055
6220783,[CH3:2][O:1][C:3]1=[C:4]([B:6]([NH:10]2)[NH:9][C:12]3=[CH:15][CH:18]=[CH:21][C:17]4=[C:14]3[C:13]2=[CH:16][CH:19]=[CH:20]4)[CH:7]=[C:11](Br)[CH:8]=[CH:5]1,-1112.777111
6220784,Br[C:1]1=[CH:3][CH:5]=[C:4]([B:6]([NH:8]2)[NH:7][C:9]3=[CH:12][CH:15]=[CH:18][C:14]4=[C:11]3[C:10]2=[CH:13][CH:16]=[CH:17]4)[S:2]1,-954.3537136
6220786,[CH3:2][O:1][C:3]1=[C:4]([B:6]([NH:10]2)[NH:9][C:12]3=[CH:15][CH:18]=[CH:21][C:17]4=[C:14]3[C:13]2=[CH:16][CH:19]=[CH:20]4)[CH:7]=[C:11](Br)[CH:8]=[CH:5]1,-1481.365406
6220788,[CH3:2][O:1][C:3]1=[C:4]([C:7]2=[CH:10][C:13](B(O)O)=[C:17]([O:20][CH3:22])[CH:14]=[CH:11]2)[CH:6]=[C:9]([C:12]3=[CH:15][CH:18]=[C:21]([CH3:23])[CH:19]=[CH:16]3)[CH:8]=[CH:5]1,-1826.685485
6220789,[CH3:2][O:1][C:3]1=[C:4]([B:6]([NH:10]2)[NH:9][C:12]3=[CH:15][CH:18]=[CH:21][C:17]4=[C:14]3[C:13]2=[CH:16][CH:19]=[CH:20]4)[CH:7]=[C:11](Br)[CH:8]=[CH:5]1,-2172.003905
6220792,[CH3:2][O:1][C:3]1=[C:4]([C:7]2=[CH:10][C:13]([C:18]3=[CH:22][CH:26]=[C:29](B(O)O)[CH:27]=[CH:23]3)=[C:17]([O:21][CH3:25])[CH:14]=[CH:11]2)[CH:6]=[C:9]([C:12]4=[CH:15][CH:19]=[C:24]([CH3:28])[CH:20]=[CH:16]4)[CH:8]=[CH:5]1,-1943.108516
6220795,Br/[CH:2]=[CH:1]/[C:3]1=[CH:4][CH:6]=[CH:8][CH:7]=[CH:5]1,-1943.108515
6220796,[CH3:3][C:1]([CH:2]=[CH2:5])=[O:4],-1943.108461
6341427,[O:2]=[CH:1][C:3]1=[CH:5][CH:7]=[C:6](Cl)[S:4]1,-441.6875782
6341428,OB([C:1]1=[CH:3][S:5][CH:4]=[CH:2]1)O,-506.3047668
6341429,Cl[C:1]1=[C:2]([CH3:4])[CH:5]=[CH:8][CH:7]=[C:3]1[CH3:6],-474.2607226
6341430,Cl[C:1]1=[CH:3][CH:5]=[C:6]2[C:4]([CH:7]=[CH:9][NH:8]2)=[CH:2]1,-527.1559131
6341431,Cl[C:1]1=[CH:3][S:5][CH:4]=[CH:2]1,-340.7262309
6341432,[CH3:1][C:2]1=[N:4][C:6]2=[CH:8][C:10](Cl)=[CH:9][CH:7]=[C:5]2[O:3]1,-602.3219694
6341433,OB([C:1]1=[CH:3][S:5][CH:4]=[CH:2]1)O,-427.730944
6341434,OB([C:1]1=[CH:3][S:5][CH:4]=[CH:2]1)O,-342.8020844
6341435,OB([C:1]1=[CH:3][CH:5]=[C:4]([Cl:6])[S:2]1)O,-595.6159832
6341437,OB([C:1]1=[CH:3][S:5][CH:4]=[CH:2]1)O,-467.0375415
6341438,OB([C:1]1=[CH:3][S:5][CH:4]=[CH:2]1)O,-522.3620541
6341439,Cl[C:1]1=[N:3][CH:6]=[CH:7][C:4]2=[C:2]1[CH:5]=[CH:9][CH:10]=[CH:8]2,-565.2285284
6341440,OB([C:1]1=[CH:2][CH:4]=[CH:5][S:3]1)O,-506.3074608
6341441,OB([C:1]1=[CH:2][CH:4]=[CH:5][S:3]1)O,-427.7317953
6341442,OB([C:1]1=[CH:2][CH:4]=[CH:5][S:3]1)O,-672.6733611
6341443,OB([C:1]1=[CH:3][CH:5]=[C:4]([C:6]([CH3:7])=[O:8])[S:2]1)O,-658.8507806
6341445,Cl[C:1]1=[CH:3][S:5][CH:4]=[CH:2]1,-423.9941294
6341446,OB([C:1]1=[CH:3][N:5]=[CH:6][CH:4]=[CH:2]1)O,-494.9762896
6341449,Cl[C:1]1=[CH:3][S:5][CH:4]=[CH:2]1,-411.7070842
6341451,OB([C:1]1=[CH:3][CH:5]=[N:6][CH:4]=[CH:2]1)O,-550.3095324
6341452,OB([C:1]1=[CH:3][N:5]=[C:6]([O:7][CH2:8][CH3:9])[CH:4]=[CH:2]1)O,-678.703922
6341453,[CH3:2][O:1][C:3]1=[C:4](B(O)O)[CH:6]=[CH:8][C:7]([O:9][CH3:10])=[N:5]1,-818.4856556
6341461,[CH3:6][CH:2]([CH3:7])[Si:1]([CH:4]([CH3:11])[CH3:10])([N:5]1[CH:12]=[C:14](B2OC(C)(C)C(C)(C)O2)[CH:15]=[CH:13]1)[CH:3]([CH3:9])[CH3:8],-732.337887
6341462,CC(C)(OB([C:1]1=[CH:2][N:4]([C:6]([O:7][C:9]([CH3:11])([CH3:12])[CH3:10])=[O:8])[CH:5]=[CH:3]1)O2)C2(C)C,-719.2124453
6341463,CC(C)(OB([C:1]1=[CH:2][N:4]([CH2:6][C:7]2=[CH:8][CH:10]=[CH:12][CH:11]=[CH:9]2)[CH:5]=[CH:3]1)O3)C3(C)C,-643.7776881
6341465,[CH3:6][CH:2]([CH3:7])[Si:1]([CH:4]([CH3:11])[CH3:10])([N:5]1[CH:12]=[C:14](B2OC(C)(C)C(C)(C)O2)[CH:15]=[CH:13]1)[CH:3]([CH3:9])[CH3:8],-969.1299341
